user_id,items_count,steam_id,item_id,item_name,playtime_forever,publisher,genres,app_name,title,release_date,tags,reviews_url,specs,price,early_access,developer,user_url_y,funny,posted,recommend,sentiment_analysis,release_year
76561198070565427,75.0,7.656119807056542e+16,26800.0,Braid,445.0,Number None,"['Casual', 'Indie', 'Strategy']",Braid,Braid,2009-04-10,"['Puzzle', 'Platformer', 'Indie', 'Time Manipulation', '2D', 'Singleplayer', 'Puzzle-Platformer', 'Great Soundtrack', 'Difficult', 'Time Travel', 'Casual', 'Strategy', 'Atmospheric', 'Classic', 'Story Rich', 'Side Scroller', 'Adventure', 'Action', 'Controller', 'Fantasy']",http://steamcommunity.com/app/26800/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",14.99,False,Number None,http://steamcommunity.com/id/QuenchingAlarm1,,Posted March 21.,False,0,2009
SavageEeEe,32.0,7.656119807823584e+16,1250.0,Killing Floor,10006.0,Tripwire Interactive,['Action'],Killing Floor,Killing Floor,2009-05-14,"['FPS', 'Zombies', 'Co-op', 'Survival', 'Action', 'Multiplayer', 'Horror', 'Online Co-Op', 'Shooter', 'Gore', 'Team-Based', 'First-Person', 'Moddable', 'Survival Horror', 'Great Soundtrack', 'Singleplayer', 'Class-Based', 'Difficult', 'Comedy', 'Adventure']",http://steamcommunity.com/app/1250/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor']",19.99,False,Tripwire Interactive,http://steamcommunity.com/profiles/76561197970982479,,"Posted November 5, 2011.",True,2,2009
76561198076909484,11.0,7.656119807690949e+16,35420.0,Killing Floor Mod: Defence Alliance 2,0.0,Tripwire Interactive,['Action'],Defence Alliance 2,Defence Alliance 2,2009-10-22,"['Mod', 'Action', 'FPS', 'Multiplayer']",http://steamcommunity.com/app/35420/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Mods']",0.0,False,Defence Alliance Team,http://steamcommunity.com/profiles/76561198053439793,,"Posted December 15, 2013.",True,2,2009
76561198066908262,10.0,7.656119806690826e+16,3590.0,Plants vs. Zombies: Game of the Year,4413.0,"PopCap Games, Inc.",['Strategy'],Plants vs. Zombies GOTY Edition,Plants vs. Zombies GOTY Edition,2009-05-05,"['Tower Defense', 'Zombies', 'Strategy', 'Casual', 'Singleplayer', 'Comedy', 'Family Friendly', '2D', 'Puzzle', 'Indie', 'Cute', 'Great Soundtrack', 'Funny', 'Survival', 'Classic', 'Tactical', 'Touch-Friendly', 'Adventure', 'Post-apocalyptic', 'Action']",http://steamcommunity.com/app/3590/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",4.99,False,"PopCap Games, Inc.",http://steamcommunity.com/profiles/76561198061236038,,Posted January 13.,True,2,2009
KanadeTheNeko,73.0,7.656119812915926e+16,8880.0,Freedom Force,0.0,2K Games,"['RPG', 'Strategy']",Freedom Force,Freedom Force,2002-03-26,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause', 'Singleplayer', 'Comic Book', 'Classic', 'Multiplayer', 'Tactical']",http://steamcommunity.com/app/8880/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",4.99,False,Irrational Games,,,"Posted October 13, 2014.",True,2,2002
GoAwayZach,59.0,7.65611980864314e+16,35700.0,Trine,199.0,Frozenbyte,"['Action', 'Adventure', 'Indie']",Trine Enchanted Edition,Trine Enchanted Edition,2009-07-02,"['Platformer', 'Fantasy', 'Puzzle', 'Indie', 'Action', 'Local Co-Op', 'Co-op', 'Adventure', 'Puzzle-Platformer', 'Great Soundtrack', 'Singleplayer', 'Online Co-Op', 'Physics', 'Multiplayer', 'Casual', 'Female Protagonist', 'Atmospheric', '2D', '3D Vision', 'Local Multiplayer']",http://steamcommunity.com/app/35700/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",14.99,False,Frozenbyte,http://steamcommunity.com/id/eternalblast,,"Posted October 31, 2011.",True,2,2009
76561198054540475,106.0,7.656119805454048e+16,10140.0,3D Ultra Minigolf Adventures Deluxe,25.0,Activision,['Sports'],3D Ultra™ Minigolf Adventures,3D Ultra™ Minigolf Adventures,2006-12-20,"['Sports', 'Mini Golf', 'Golf', 'Local Multiplayer']",http://steamcommunity.com/app/10140/reviews/?browsefilter=mostrecent&p=1,['Single-player'],9.99,False,Wanako Games,http://steamcommunity.com/profiles/76561198064649892,1 person found this review funny,"Posted July 10, 2011.",True,1,2006
76561198100701221,96.0,7.656119810070122e+16,35140.0,Batman: Arkham Asylum GOTY Edition,0.0,"Warner Bros. Interactive Entertainment, Feral Interactive (Mac)","['Action', 'Adventure']",Batman: Arkham Asylum Game of the Year Edition,Batman: Arkham Asylum Game of the Year Edition,2010-03-26,"['Action', 'Batman', 'Stealth', 'Adventure', 'Third Person', 'Superhero', 'Singleplayer', ""Beat 'em up"", 'Open World', 'Comic Book', 'Detective', 'Atmospheric', 'Story Rich', 'Fighting', 'Action-Adventure', 'Controller', 'Metroidvania', '3D Vision', 'Puzzle', 'Horror']",http://steamcommunity.com/app/35140/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",19.99,False,"Rocksteady Studios,Feral Interactive (Mac)",http://steamcommunity.com/id/hannyp,,"Posted December 28, 2013.",True,2,2010
76561198085547365,65.0,7.656119808554736e+16,29180.0,Osmos,940.0,Hemisphere Games,"['Indie', 'Casual']",Osmos,Osmos,2009-08-18,"['Indie', 'Casual', 'Puzzle', 'Singleplayer', 'Relaxing', 'Physics', 'Great Soundtrack', 'Strategy', 'Difficult', '2D', 'Atmospheric']",http://steamcommunity.com/app/29180/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",9.99,False,Hemisphere Games,http://steamcommunity.com/profiles/76561198094161460,,"Posted December 26, 2010.",True,2,2009
76561198061252210,25.0,7.656119806125221e+16,15520.0,AaAaAA!!! - A Reckless Disregard for Gravity,110.0,"Dejobaan Games, LLC","['Action', 'Indie', 'Sports']",AaAaAA!!! - A Reckless Disregard for Gravity,AaAaAA!!! - A Reckless Disregard for Gravity,2009-09-03,"['Action', 'Indie', 'First-Person', 'Sports', 'Score Attack', 'Funny', 'Singleplayer', 'Comedy', 'Dystopian', 'Cyberpunk', 'VR', 'Arcade']",http://steamcommunity.com/app/15520/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Leaderboards']",9.99,False,"Dejobaan Games, LLC",,,"Posted July 4, 2011.",True,2,2009
OfficialShroomsy,51.0,7.656119805936197e+16,32370.0,STAR WARS™: Knights of the Old Republic™,5.0,"LucasArts, Aspyr (Mac), Disney Interactive, Lucasfilm","['Adventure', 'RPG']",STAR WARS™ - Knights of the Old Republic™,STAR WARS™ - Knights of the Old Republic™,2003-11-19,"['RPG', 'Star Wars', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Party-Based RPG', 'Adventure', 'Real-Time with Pause', 'Third Person', 'Action', 'Choices Matter', 'Exploration', 'Fantasy', 'Atmospheric', 'Turn-Based', 'Space', 'Moddable', 'Great Soundtrack', 'Female Protagonist']",http://steamcommunity.com/app/32370/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",9.99,False,"BioWare,Aspyr (Mac)",http://steamcommunity.com/id/Purple_Purgatory,,"Posted July 26, 2012.",True,2,2003
8Bit-Ninja,81.0,7.656119803353882e+16,6020.0,STAR WARS™ Jedi Knight: Jedi Academy™,77.0,"LucasArts, Aspyr (Mac), Lucasfilm, Disney Interactive",['Action'],STAR WARS™ Jedi Knight - Jedi Academy™,STAR WARS™ Jedi Knight - Jedi Academy™,2003-09-16,"['Star Wars', 'Action', 'Sci-fi', 'Multiplayer', 'Third Person', 'Singleplayer', 'Classic', 'Character Customization', 'FPS', 'Moddable', 'Adventure', 'Shooter', 'Swordplay', 'First-Person', 'RPG', 'Third-Person Shooter', 'Hack and Slash', 'Great Soundtrack', 'Fighting', 'Female Protagonist']",http://steamcommunity.com/app/6020/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Online Multi-Player', 'Local Multi-Player', 'Partial Controller Support', 'Steam Cloud']",9.99,False,"Raven Software,Aspyr (Mac)",http://steamcommunity.com/profiles/76561198043458582,,"Posted July 5, 2015.",True,0,2003
76561198047407223,56.0,7.656119804740722e+16,550.0,Left 4 Dead 2,1474.0,Valve,['Action'],Left 4 Dead 2,Left 4 Dead 2,2009-11-16,"['Zombies', 'Co-op', 'FPS', 'Multiplayer', 'Action', 'Online Co-Op', 'Shooter', 'Survival', 'First-Person', 'Horror', 'Team-Based', 'Moddable', 'Gore', 'Survival Horror', 'Post-apocalyptic', 'Singleplayer', 'Adventure', 'Local Co-Op', 'Tactical', 'Replay Value']",http://steamcommunity.com/app/550/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Commentary available']",19.99,False,Valve,http://steamcommunity.com/profiles/76561198066046412,1 person found this review funny,"Posted October 21, 2012.",True,2,2009
kongtape,73.0,7.656119807371918e+16,8980.0,Borderlands,3061.0,2K Games,"['Action', 'RPG']",Borderlands,Borderlands,2009-10-26,"['FPS', 'RPG', 'Co-op', 'Action', 'Loot', 'Online Co-Op', 'Shooter', 'First-Person', 'Open World', 'Multiplayer', 'Comedy', 'Sci-fi', 'Post-apocalyptic', 'Singleplayer', 'Action RPG', 'Funny', 'Adventure', 'Dark Humor', 'Gore', 'Local Co-Op']",http://steamcommunity.com/app/8980/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",19.99,False,Gearbox Software,http://steamcommunity.com/id/NathanielPeace,,"Posted July 15, 2012.",True,2,2009
boydeer,149.0,7.656119810655037e+16,41500.0,Torchlight,536.0,Runic Games,['RPG'],Torchlight,Torchlight,2009-10-27,"['RPG', 'Action RPG', 'Hack and Slash', 'Dungeon Crawler', 'Fantasy', 'Singleplayer', 'Loot', 'Indie', 'Moddable', 'Action', 'Adventure', 'Cartoon', 'Magic', 'Female Protagonist', 'Isometric', 'Exploration', 'Steampunk', 'Co-op']",http://steamcommunity.com/app/41500/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Includes level editor']",14.99,False,Runic Games,http://steamcommunity.com/profiles/76561198073938058,,"Posted March 23, 2013.",True,1,2009
76561198100297613,74.0,7.656119810029762e+16,20900.0,The Witcher: Enhanced Edition,139.0,"CD PROJEKT RED, 1C-SoftClub","['Action', 'RPG']",The Witcher: Enhanced Edition Director's Cut,The Witcher: Enhanced Edition Director's Cut,2008-09-16,"['RPG', 'Fantasy', 'Story Rich', 'Mature', 'Third Person', 'Singleplayer', 'Choices Matter', 'Action', 'Nudity', 'Adventure', 'Dark Fantasy', 'Based On A Novel', 'Atmospheric', 'Great Soundtrack', 'Open World', 'Multiple Endings', 'Medieval', 'Action RPG', 'Magic', 'Classic']",http://steamcommunity.com/app/20900/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",9.99,False,CD PROJEKT RED,http://steamcommunity.com/id/34324132,,"Posted July 19, 2013.",True,0,2008
VVillis,168.0,7.656119809282539e+16,10180.0,Call of Duty: Modern Warfare 2,1886.0,"Activision, Aspyr (Mac)",['Action'],Call of Duty®: Modern Warfare® 2,Call of Duty®: Modern Warfare® 2,2009-11-12,"['Action', 'FPS', 'Multiplayer', 'Shooter', 'First-Person', 'Singleplayer', 'War', 'Co-op', 'Military', 'Online Co-Op', 'PvP', 'Great Soundtrack', 'Adventure', 'Story Rich', 'Atmospheric', 'Linear', 'Tactical', 'Strategy', 'Moddable', 'Zombies']",http://steamcommunity.com/app/10180/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled']",19.99,False,"Infinity Ward,Aspyr (Mac)",http://steamcommunity.com/id/rotflmaoman,,Posted August 19.,True,1,2009
76561198083226897,6.0,7.65611980832269e+16,17450.0,Dragon Age: Origins,4431.0,Electronic Arts,['RPG'],Dragon Age: Origins,Dragon Age: Origins,2009-11-06,"['RPG', 'Fantasy', 'Story Rich', 'Multiple Endings', 'Singleplayer', 'Real-Time with Pause', 'Adventure', 'Atmospheric', 'Dark Fantasy', 'Choices Matter', 'Tactical', 'Character Customization', 'Party-Based RPG', 'Open World', 'Dragons', 'Romance', 'Third Person', 'Female Protagonist', 'Loot', 'Action']",http://steamcommunity.com/app/17450/reviews/?browsefilter=mostrecent&p=1,['Single-player'],19.99,False,BioWare,,,"Posted December 15, 2010.",True,2,2009
76561198082525427,0.0,7.656119808252542e+16,3170.0,King's Bounty: Armored Princess,1021.0,1C Company,"['RPG', 'Strategy']",King's Bounty: Armored Princess,King's Bounty: Armored Princess,2009-11-19,"['RPG', 'Turn-Based Strategy', 'Strategy', 'Fantasy', 'Female Protagonist', 'Hex Grid', 'Turn-Based', 'Adventure', 'Tactical', 'Singleplayer', 'Open World']",http://steamcommunity.com/app/3170/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",9.99,False,Katauri Interactive,,,"Posted July 28, 2015.",True,2,2009
76561198075277292,14.0,7.65611980752773e+16,25900.0,King's Bounty: The Legend,1389.0,1C Company,"['RPG', 'Strategy']",King's Bounty: The Legend,King's Bounty: The Legend,2008-09-23,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', 'Adventure', 'Hex Grid', 'Tactical', 'Tactical RPG', 'Singleplayer', 'Atmospheric', 'Turn-Based Combat', 'Great Soundtrack', 'Classic', 'Open World']",http://steamcommunity.com/app/25900/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",6.99,False,1C Company,,,"Posted December 18, 2010.",True,2,2008
12549,64.0,7.656119809101696e+16,24980.0,Mass Effect 2,5001.0,Electronic Arts,['RPG'],Mass Effect 2,Mass Effect 2,2010-01-26,"['RPG', 'Sci-fi', 'Story Rich', 'Action', 'Third-Person Shooter', 'Space', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Cinematic', 'Choices Matter', 'Third Person', 'Shooter', 'Female Protagonist', 'Atmospheric', 'Romance', 'Character Customization', 'Real-Time with Pause', 'Action RPG', 'Classic']",http://steamcommunity.com/app/24980/reviews/?browsefilter=mostrecent&p=1,['Single-player'],19.99,False,BioWare,http://steamcommunity.com/id/KangGetRekt,,"Posted October 18, 2011.",True,2,2010
76561198028895010,190.0,7.6561198028895e+16,8850.0,BioShock 2,1504.0,"2K Games, Feral Interactive (Mac)",['Action'],BioShock® 2,BioShock® 2,2010-02-09,"['FPS', 'Action', 'Singleplayer', 'Story Rich', 'Atmospheric', 'Horror', 'Shooter', 'First-Person', 'Steampunk', 'Sci-fi', 'Multiplayer', 'Underwater', 'Dystopian', 'Adventure', 'RPG', 'Dark', 'Great Soundtrack', 'Action RPG', 'Philisophical', 'Linear']",http://steamcommunity.com/app/8850/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support']",19.99,False,"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",http://steamcommunity.com/profiles/76561198084542731,,"Posted September 6, 2015.",True,2,2010
diego9031,200.0,7.65611980820277e+16,33230.0,Assassin's Creed II,1636.0,Ubisoft,"['Action', 'Adventure']",Assassin's Creed 2 Deluxe Edition,Assassin's Creed 2 Deluxe Edition,2010-03-09,"['Action', 'Open World', 'Adventure', 'Parkour', 'Stealth', 'Assassin', 'Third Person', 'Historical', 'Story Rich', 'Singleplayer', 'Great Soundtrack', 'Atmospheric', 'Conspiracy', 'Action-Adventure', 'Classic', 'Multiplayer', 'Controller', 'Alternate History', 'Sandbox', 'Sci-fi']",http://steamcommunity.com/app/33230/reviews/?browsefilter=mostrecent&p=1,['Single-player'],19.99,False,Ubisoft Montreal,http://steamcommunity.com/profiles/76561198081443272,,Posted July 20.,True,2,2010
76561198079863506,26.0,7.65611980798635e+16,47700.0,Command and Conquer 4: Tiberian Twilight,85.0,Electronic Arts,['Strategy'],Command & Conquer 4: Tiberian Twilight,Command &amp; Conquer 4: Tiberian Twilight,2010-03-16,"['Strategy', 'RTS', 'Multiplayer', 'Sci-fi', 'Co-op']",http://steamcommunity.com/app/47700/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",19.99,False,EA Los Angeles,http://steamcommunity.com/profiles/76561198068347804,,"Posted June 24, 2011.",True,2,2010
jarrodtrim,161.0,7.656119799917363e+16,24960.0,Battlefield: Bad Company 2,5716.0,Electronic Arts,['Action'],Battlefield: Bad Company™ 2,Battlefield: Bad Company™ 2,2010-03-02,"['FPS', 'Multiplayer', 'Action', 'Shooter', 'Team-Based', 'War', 'First-Person', 'Military', 'Destruction', 'Singleplayer', 'Tactical', 'Co-op', 'Atmospheric', 'Comedy', 'Classic', 'Open World', 'Strategy', 'Adventure', 'Simulation', 'Sandbox']",http://steamcommunity.com/app/24960/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",19.99,False,DICE,http://steamcommunity.com/id/LegionofTalon,,"Posted April 13, 2015.",True,2,2010
76561198068964564,12.0,7.656119806896456e+16,8190.0,Just Cause 2,3083.0,Square Enix,"['Action', 'Adventure']",Just Cause 2,Just Cause 2,2010-03-23,"['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",http://steamcommunity.com/app/8190/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",14.99,False,Avalanche Studios,http://steamcommunity.com/id/metiqu,,"Posted January 16, 2015.",True,2,2010
76561198067936203,46.0,7.656119806793621e+16,49600.0,Beat Hazard,127.0,Cold Beam Games,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,2010-04-15,"['Music', 'Indie', ""Shoot 'Em Up"", 'Action', 'Music-Based Procedural Generation', 'Twin Stick Shooter', 'Rhythm', 'Casual', 'Colorful', 'Co-op', 'Shooter', 'Multiplayer', 'Bullet Hell', 'Singleplayer', 'Arcade', 'Local Co-Op', 'Space', 'Replay Value', 'Great Soundtrack', '2D']",http://steamcommunity.com/app/49600/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,Cold Beam Games,http://steamcommunity.com/profiles/76561198061493090,,"Posted November 29, 2013.",True,2,2010
76561198087586464,31.0,7.656119808758646e+16,21090.0,F.E.A.R.,585.0,Warner Bros. Interactive Entertainment,['Action'],F.E.A.R.,F.E.A.R.,2005-10-17,"['Horror', 'FPS', 'Action', 'Bullet Time', 'Classic', 'Singleplayer', 'Atmospheric', 'Shooter', 'Gore', 'First-Person', 'Story Rich', 'Sci-fi', 'Dark', 'Psychological Horror', 'Great Soundtrack', 'Survival Horror', 'Adventure']",http://steamcommunity.com/app/21090/reviews/?browsefilter=mostrecent&p=1,['Single-player'],54.99,False,"Monolith Productions, Inc.,Timegate",http://steamcommunity.com/id/xXCOOK1EMANXx,,"Posted October 5, 2015.",True,2,2005
firefreddy,25.0,7.656119805946365e+16,33930.0,Arma 2: Operation Arrowhead,3.0,Bohemia Interactive,"['Action', 'Simulation', 'Strategy']",Arma 2: Operation Arrowhead,Arma 2: Operation Arrowhead,2010-06-29,"['Simulation', 'Action', 'Military', 'Multiplayer', 'Strategy', 'Tactical', 'Realistic', 'Shooter', 'FPS', 'Open World', 'Moddable', 'War', 'First-Person', 'Team-Based', 'Singleplayer', 'Co-op', 'Sandbox', 'Modern', 'Difficult', 'Third Person']",http://steamcommunity.com/app/33930/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Captions available', 'Partial Controller Support', 'Includes level editor']",19.99,False,Bohemia Interactive,http://steamcommunity.com/id/MainScout,,"Posted March 20, 2013.",True,2,2010
sandwiches1,172.0,7.656119805285091e+16,17410.0,Mirror's Edge,0.0,Electronic Arts,"['Action', 'Adventure']",Mirror's Edge™,Mirror's Edge™,2009-01-13,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']",http://steamcommunity.com/app/17410/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support', 'Partial Controller Support']",19.99,False,DICE,http://steamcommunity.com/profiles/76561198051258119,,"Posted September 24, 2012.",True,2,2009
